Date,Open,High,Low,Close,Adj Close,Volume,Days
2018-12-17,66.699997,66.709999,63.759998,64.32,57.764996,8576400,1318
2018-12-18,64.720001,65.779999,64.57,65.309998,58.654091,7074300,1319
2018-12-19,65.839996,65.949997,62.470001,62.830002,56.426838,6705300,1320
2018-12-20,62.650002,63.330002,60.740002,61.700001,55.412003,8216200,1321
2018-12-21,61.77,63.509998,60.810001,61.130001,54.900093,8825100,1322
2018-12-24,60.709999,62.709999,60.150002,61.549999,55.277283,3623400,1323
2018-12-26,62.400002,65.230003,61.990002,65.110001,58.474472,6157300,1324
2018-12-27,64.370003,64.889999,62.16,64.709999,58.115238,5706000,1325
2018-12-28,65.18,65.879997,64.43,64.959999,58.339771,4193200,1326
2018-12-31,65.330002,66.18,65.220001,66.089996,59.354603,4178500,1327
2019-01-02,65.059998,66.849998,64.760002,66.440002,59.668945,4549300,1328
2019-01-03,66.129997,66.629997,65.410004,65.529999,58.851677,4562200,1329
2019-01-04,66.239998,66.879997,65.449997,66.43,59.659946,4825900,1330
2019-01-07,66.809998,69.879997,66.809998,69.68,62.578758,7630600,1331
2019-01-08,70.18,70.480003,68.309998,69.610001,62.515873,6756000,1332
2019-01-09,69.379997,70.980003,68.779999,70.290001,63.126579,6025100,1333
2019-01-10,67.949997,68.330002,66.529999,68.290001,61.330395,13913700,1334
2019-01-11,68.300003,70.040001,68.059998,69.610001,62.515873,5025900,1335
2019-01-14,69.150002,69.849998,68.629997,68.839996,61.824348,4568000,1336
2019-01-15,68.760002,68.760002,67.800003,68.209999,61.258549,3770000,1337
2019-01-16,68.059998,68.629997,67.599998,67.849998,60.935234,4888700,1338
2019-01-17,67.510002,69.660004,67.169998,69.370003,62.300335,4133200,1339
2019-01-18,69.970001,70.879997,69.830002,70.68,63.47681,4484100,1340
2019-01-22,70.379997,71.040001,69.660004,70.279999,63.117596,5763900,1341
2019-01-23,70.839996,71.449997,69.330002,70.32,63.153522,4446600,1342
2019-01-24,70.550003,70.900002,69.82,70.610001,63.413956,4057000,1343
2019-01-25,71.050003,72.440002,70.940002,72.389999,65.012566,5544200,1344
2019-01-28,72.019997,72.220001,71.209999,72.120003,64.770065,3511100,1345
2019-01-29,72.120003,72.190002,71.300003,71.699997,64.392876,3320600,1346
2019-01-30,72.300003,72.650002,71.309998,72.330002,64.958679,3789300,1347
2019-01-31,72.309998,73.07,72.07,73,65.560394,6699400,1348
2019-02-01,73.099998,73.099998,70.459999,71.169998,63.916901,5916200,1349
2019-02-04,71.209999,72.559998,70.809998,72.440002,65.057449,3622300,1350
2019-02-05,72.709999,73.050003,72.25,72.769997,65.353828,3526200,1351
2019-02-06,72.629997,72.739998,71.870003,72.510002,65.120316,3399300,1352
2019-02-07,72.040001,72.540001,71.480003,71.860001,64.53656,3711600,1353
2019-02-08,71.699997,72.18,70.739998,70.879997,63.656445,4146200,1354
2019-02-11,70.779999,70.790001,69.07,70.150002,63.000854,6661000,1355
2019-02-12,70.699997,71.18,70.260002,70.410004,63.234356,4505500,1356
2019-02-13,70.610001,72.760002,69.970001,72.57,65.174217,7186900,1357
2019-02-14,71.730003,72.989998,71.110001,72.18,64.823959,4624800,1358
2019-02-15,72.559998,73.379997,72.220001,72.839996,65.416687,3835800,1359
2019-02-19,72.93,73.709999,72.019997,73.300003,66.413353,6868000,1360
2019-02-20,73.43,73.629997,72.489998,72.709999,65.878761,5005600,1361
2019-02-21,72.760002,72.970001,71.68,72.029999,65.262665,3985000,1362
2019-02-22,72.209999,72.639999,71.800003,72.25,65.461998,3144800,1363
2019-02-25,72.830002,73.589996,72.610001,73.099998,66.232147,7782000,1364
2019-02-26,72.919998,73.220001,71.709999,72.290001,65.498238,5370900,1365
2019-02-27,72.309998,73.480003,72.300003,73.019997,66.159653,5164400,1366
2019-02-28,73.120003,73.120003,72.269997,72.639999,65.815353,5375600,1367
2019-03-01,73.589996,74.459999,71.959999,72.940002,66.087173,6833800,1368
2019-03-04,73.449997,73.970001,72.449997,72.669998,65.842537,7383800,1369
2019-03-05,76.489998,76.559998,74.120003,76,68.85968,17015100,1370
2019-03-06,76.82,77.440002,76.129997,76.900002,69.675117,7874200,1371
2019-03-07,76.330002,76.989998,75.519997,76.169998,69.013695,5617900,1372
2019-03-08,75.879997,75.949997,74.790001,75.809998,68.687538,4581900,1373
2019-03-11,75.82,76.300003,75.440002,76.269997,69.104309,3435900,1374
2019-03-12,76.440002,76.5,75.769997,76.18,69.022774,3646200,1375
2019-03-13,76.260002,77.370003,76.18,77.120003,69.874466,3796600,1376
2019-03-14,76.660004,76.800003,76.050003,76.489998,69.303635,3779500,1377
2019-03-15,76.730003,76.879997,76.07,76.660004,69.457672,5274100,1378
2019-03-18,76.919998,78.010002,76.919998,77.879997,70.563049,3923500,1379
2019-03-19,78.330002,78.769997,78.010002,78.459999,71.088562,4192300,1380
2019-03-20,78.43,78.449997,77.400002,77.540001,70.255013,4325300,1381
2019-03-21,78.199997,79.93,78.199997,79.489998,72.021774,5322000,1382
2019-03-22,79.150002,79.589996,78.25,78.32,70.961708,3174500,1383
2019-03-25,78.309998,79.279999,78.050003,78.529999,71.151978,2911400,1384
2019-03-26,79.160004,80.029999,79.050003,79.629997,72.148643,3493600,1385
2019-03-27,79.68,80.639999,79.550003,79.82,72.320786,3609400,1386
2019-03-28,80.089996,81.559998,79.870003,80.32,72.773811,5394100,1387
2019-03-29,80.739998,80.769997,79.849998,80.260002,72.719444,3886600,1388
2019-04-01,80.610001,80.610001,79.300003,79.970001,72.45668,4733900,1389
2019-04-02,79.599998,80.260002,79.360001,79.459999,71.994598,2909200,1390
2019-04-03,79.739998,79.860001,79.190002,79.309998,71.858711,3251700,1391
2019-04-04,79.18,81.559998,79.160004,81.379997,73.734207,4396200,1392
2019-04-05,81.059998,81.580002,80.599998,80.940002,73.335571,4234600,1393
2019-04-08,80.910004,82.230003,80.860001,81.93,74.232552,4609000,1394
2019-04-09,81.18,81.379997,80.370003,80.660004,73.081871,4863800,1395
2019-04-10,80.93,81.410004,80.239998,80.75,73.163399,2265400,1396
2019-04-11,80.699997,81.080002,80.139999,80.449997,72.891602,2627800,1397
2019-04-12,81,81.5,80.440002,80.730003,73.145302,3517200,1398
2019-04-15,80.839996,82.129997,80.690002,81.980003,74.27784,3306200,1399
2019-04-16,82.389999,82.459999,81.650002,81.970001,74.268799,2663600,1400
2019-04-17,82.400002,83.400002,82.300003,82.68,74.912086,3045000,1401
2019-04-18,82.760002,83.480003,82.440002,83.260002,75.437614,3162700,1402
2019-04-22,83.160004,83.650002,81.93,82.019997,74.314095,3331200,1403
2019-04-23,81.639999,82.260002,80.290001,82.160004,74.440941,6238500,1404
2019-04-24,81.669998,83.339996,81.669998,82.879997,75.093285,2660000,1405
2019-04-25,82.790001,82.790001,81.650002,81.739998,74.060387,3797000,1406
2019-04-26,77.120003,78.360001,74.730003,77.120003,69.874466,12352800,1407
2019-04-29,78.419998,78.480003,76.970001,77.800003,70.490562,9097000,1408
2019-04-30,78.059998,78.139999,77.010002,77.419998,70.146278,5339800,1409
2019-05-01,77.800003,78.040001,75.620003,75.669998,68.560669,5463200,1410
2019-05-02,76.080002,77,75.739998,76.419998,69.240219,4456300,1411
2019-05-03,75.970001,77,75.32,75.940002,68.805336,5774300,1412
2019-05-06,75,76.150002,74.75,75.980003,68.841553,4008600,1413
2019-05-07,75.449997,75.82,74.470001,75.040001,67.989868,4437200,1414
2019-05-08,75.120003,75.779999,74.300003,75.410004,68.325111,3997700,1415
2019-05-09,74.949997,75.559998,74.230003,75.110001,68.053299,4549300,1416
2019-05-10,74.660004,75.089996,73.330002,74.639999,67.627449,5200300,1417
2019-05-13,73.290001,73.529999,71.370003,71.68,64.945549,6055200,1418
2019-05-14,70.970001,71.769997,70.029999,71.260002,65.146675,8063100,1419
2019-05-15,70.940002,71.220001,70.260002,70.809998,64.735291,5578900,1420
2019-05-16,71.489998,71.940002,70.610001,70.779999,64.707863,4476200,1421
2019-05-17,70.139999,71.589996,70.089996,70.889999,64.808411,3891200,1422
2019-05-20,71.419998,72.32,71.099998,72.080002,65.896332,5750100,1423
2019-05-21,71.260002,72.949997,70.709999,71.959999,65.786621,7705900,1424
2019-05-22,77.010002,79.190002,76.800003,77.559998,70.906204,20777800,1425
2019-05-23,77.809998,79.589996,76.82,79.400002,72.588371,11619600,1426
2019-05-24,79.599998,81.660004,79.580002,81.57,74.572197,7851700,1427
2019-05-28,81.779999,82.25,80.690002,80.769997,73.840813,6522700,1428
2019-05-29,80.029999,80.190002,79.129997,79.639999,72.807777,5772200,1429
2019-05-30,80.010002,80.790001,79.900002,80.389999,73.493408,3996900,1430
2019-05-31,79.790001,80.589996,79.410004,80.449997,73.548286,4137000,1431
2019-06-03,80.599998,83.760002,80.559998,82.949997,75.833809,7071800,1432
2019-06-04,83.349998,85.959999,83.25,85.849998,78.485016,7952700,1433
2019-06-05,86.379997,87.410004,85.129997,85.489998,78.155899,6744500,1434
2019-06-06,85.480003,86.040001,84.699997,85.699997,78.347893,4558400,1435
2019-06-07,86.260002,87.43,86.050003,86.849998,79.399223,5214100,1436
2019-06-10,87.339996,87.980003,87.150002,87.550003,80.039192,3019500,1437
2019-06-11,88,88.639999,87.629997,87.849998,80.313454,4285000,1438
2019-06-12,87.910004,88.389999,87.589996,88.260002,80.688271,3650900,1439
2019-06-13,88.459999,89.150002,87.970001,88.300003,80.724846,3200300,1440
2019-06-14,88.330002,88.730003,87.269997,87.790001,80.258575,4300800,1441
2019-06-17,87.459999,87.599998,86.279999,87.139999,79.664352,4194500,1442
2019-06-18,87.510002,87.610001,86.279999,86.470001,79.051842,4389100,1443
2019-06-19,86.540001,86.75,85.629997,86.160004,78.768425,4088200,1444
2019-06-20,86.660004,86.690002,85.480003,86.209999,78.814156,3814800,1445
2019-06-21,86.360001,88.599998,86.059998,87.599998,80.0849,7847600,1446
2019-06-24,87.459999,87.989998,86.449997,86.720001,79.280396,3059000,1447
2019-06-25,87.139999,87.25,85.559998,85.699997,78.347893,5061300,1448
2019-06-26,86.059998,86.599998,85.529999,85.589996,78.24733,2978100,1449
2019-06-27,85.610001,86.190002,85.290001,85.870003,78.503304,2941600,1450
2019-06-28,85.800003,87.129997,85.75,86.610001,79.179825,5284100,1451
2019-07-01,87.550003,88.839996,86.010002,86.940002,79.481506,4780700,1452
2019-07-02,86.910004,87.050003,86.239998,87.040001,79.572929,2323600,1453
2019-07-03,87.5,87.980003,87.419998,87.900002,80.359146,1532900,1454
2019-07-05,87.75,88.779999,87.440002,88.639999,81.035667,2032000,1455
2019-07-08,88.550003,89.410004,87.949997,88.910004,81.282509,4734400,1456
2019-07-09,88.470001,89.400002,87.800003,87.800003,80.267723,3986900,1457
2019-07-10,87.849998,88,85.68,85.849998,78.485016,5638400,1458
2019-07-11,86.400002,87.220001,86.059998,86.470001,79.051842,5307700,1459
2019-07-12,87.050003,88.879997,86.730003,87.529999,80.020889,4732000,1460
2019-07-15,87.550003,88.209999,86.449997,86.800003,79.353508,3174200,1461
2019-07-16,87.419998,88.82,87.099998,88.309998,80.733971,5276900,1462
2019-07-17,88.050003,88.120003,87.209999,87.860001,80.322594,3671100,1463
2019-07-18,87.510002,88.519997,87.029999,88.5,80.907677,3847300,1464
2019-07-19,88.839996,89.139999,88,88.010002,80.459709,3420400,1465
2019-07-22,88.25,88.639999,86.879997,87.220001,79.737503,2850200,1466
2019-07-23,87.75,88.559998,86.690002,88.540001,80.94426,4304000,1467
2019-07-24,88.019997,89.510002,87.720001,89.089996,81.447052,3204700,1468
2019-07-25,88.82,89.029999,87.419998,87.970001,80.423164,3603500,1469
2019-07-26,87.839996,87.839996,86.370003,87.059998,79.591217,5315900,1470
2019-07-29,87.160004,87.459999,86.660004,87.230003,79.746628,3328800,1471
2019-07-30,87.269997,87.290001,86.220001,86.879997,79.426651,2733400,1472
2019-07-31,86.830002,87.510002,85.830002,86.400002,78.987823,4470600,1473
2019-08-01,86.190002,87.040001,81.029999,82.620003,75.532127,7100500,1474
2019-08-02,82.529999,82.730003,81.449997,81.519997,74.526482,5134500,1475
2019-08-05,81.300003,81.57,80.029999,80.790001,73.859116,7255600,1476
2019-08-06,81.160004,83.209999,80.769997,82.769997,75.669258,5546300,1477
2019-08-07,81.940002,83.25,81.129997,83.010002,75.888657,4762100,1478
2019-08-08,83.730003,84.620003,82.980003,83.800003,76.610886,4464100,1479
2019-08-09,83.5,84.370003,82.050003,82.410004,75.340149,4966300,1480
2019-08-12,81.32,82.160004,81.050003,82.029999,74.992714,5194200,1481
2019-08-13,81.599998,86.639999,81.209999,84.239998,77.01313,8412100,1482
2019-08-14,81.860001,83.220001,81.150002,81.889999,74.864731,7011500,1483
2019-08-15,83.360001,84.050003,82.010002,82.559998,75.477272,5389000,1484
2019-08-16,83.300003,84.459999,83.169998,84.209999,76.985718,4861100,1485
2019-08-19,86.5,86.879997,85.709999,86.580002,79.152397,7353800,1486
2019-08-20,86.230003,87.120003,85.529999,85.529999,78.793114,8797200,1487
2019-08-21,99.870003,103.379997,98.129997,103,94.88707,41449400,1488
2019-08-22,105.389999,106.519997,103.379997,106.32,97.945557,17105700,1489
2019-08-23,104.769997,105.940002,103.25,103.489998,95.33847,8989600,1490
2019-08-26,104.910004,105.739998,103.769997,104.769997,96.517654,5583100,1491
2019-08-27,105.010002,105.099998,104.260002,104.699997,96.453156,5319900,1492
2019-08-28,104.669998,106.720001,104.5,106.400002,98.019264,6641000,1493
2019-08-29,107.989998,108.550003,106.93,107.93,99.428757,5196600,1494
2019-08-30,108.5,109.330002,106.830002,107.040001,98.608856,5309000,1495
2019-09-03,106.769997,107.480003,106.010002,106.709999,98.30484,3992100,1496
2019-09-04,107,107.919998,106.809998,107.360001,98.903648,3963700,1497
2019-09-05,109.239998,109.400002,108.220001,108.540001,99.990685,4144400,1498
2019-09-06,108.949997,110.940002,108.800003,109.849998,101.19751,5274400,1499
2019-09-09,109.599998,110.269997,107.519997,107.949997,99.447159,5005500,1500
2019-09-10,107.410004,108.830002,106.839996,108.830002,100.257866,3949200,1501
2019-09-11,108.699997,109.510002,107.889999,108.970001,100.386818,3704700,1502
2019-09-12,109.43,109.720001,108.550003,108.940002,100.3592,3185700,1503
2019-09-13,109.07,109.169998,107.830002,107.989998,99.484001,2508300,1504
2019-09-16,107.25,107.940002,106.300003,106.959999,98.535149,4642500,1505
2019-09-17,106.629997,107.459999,106.18,107.279999,98.829948,4325800,1506
2019-09-18,107.120003,107.690002,106.010002,106.970001,98.544365,2950900,1507
2019-09-19,108.550003,108.739998,106.879997,107.870003,99.373466,2938700,1508
2019-09-20,108.309998,108.550003,106.599998,106.669998,98.267982,4199800,1509
2019-09-23,107.419998,110.410004,107.209999,108.779999,100.211792,4945300,1510
2019-09-24,110.199997,110.199997,107.080002,107.449997,98.986542,5397700,1511
2019-09-25,107.07,108.129997,106.620003,106.800003,98.387756,3934100,1512
2019-09-26,106.900002,107.400002,104.68,106.290001,97.917931,5166600,1513
2019-09-27,105.949997,106.809998,105.529999,106.120003,97.761322,3188600,1514
2019-09-30,106.669998,107.389999,106.419998,106.910004,98.48909,3639000,1515
2019-10-01,107.330002,108.139999,105.860001,105.940002,97.59549,3557400,1516
2019-10-02,104.900002,105.959999,104.010002,105.160004,96.876915,5637600,1517
2019-10-03,105.230003,106.699997,104.389999,106.620003,98.221931,3512600,1518
2019-10-04,106.769997,109.269997,106.540001,109.099998,100.506592,4116400,1519
2019-10-07,108.660004,108.849998,107.139999,107.949997,99.447159,3755600,1520
2019-10-08,107.93,110.029999,107.040001,108.519997,99.972267,4339800,1521
2019-10-09,109.919998,111.25,109.529999,110.360001,101.667351,5832000,1522
2019-10-10,109.559998,110.589996,109.089996,110.57,101.860817,3647000,1523
2019-10-11,111.849998,112.940002,111.209999,111.830002,103.021561,4563100,1524
2019-10-14,111.849998,112.230003,110.949997,111.150002,102.395119,2356300,1525
2019-10-15,111.559998,112.300003,111.339996,111.889999,103.076836,2706100,1526
2019-10-16,111.790001,112.209999,111.18,112.190002,103.353218,2315700,1527
2019-10-17,112.410004,113.709999,112.339996,113.230003,104.311287,4100800,1528
2019-10-18,112.860001,113.739998,112.400002,112.809998,103.92437,3887700,1529
2019-10-21,113.32,113.809998,112.739998,113.68,104.725838,2886500,1530
2019-10-22,113.949997,114.830002,113.059998,113.190002,104.274429,3509100,1531
2019-10-23,113.190002,113.190002,110.720001,111.360001,102.588577,5157800,1532
2019-10-24,111.830002,112,110.019997,110.25,101.56601,3840100,1533
2019-10-25,109.919998,109.989998,108.529999,109.019997,100.432877,5659700,1534
2019-10-28,109.169998,110.480003,109.019997,109.720001,101.077759,4448200,1535
2019-10-29,109.260002,109.580002,107.93,108.150002,99.631432,3004700,1536
2019-10-30,108.019997,108.769997,107.220001,107.93,99.428757,3567800,1537
2019-10-31,107.650002,107.93,105.910004,106.910004,98.48909,6467400,1538
2019-11-01,108.059998,108.370003,107.43,107.82,99.327408,3104000,1539
2019-11-04,108.5,109.160004,108.209999,108.769997,100.202568,3195600,1540
2019-11-05,108.970001,110.419998,108.830002,110.059998,101.390968,3292400,1541
2019-11-06,109.889999,110.599998,109.339996,110.510002,101.805534,3234400,1542
2019-11-07,111.620003,111.860001,110.339996,110.589996,101.879204,3494300,1543
2019-11-08,110.559998,110.980003,109.419998,110.150002,101.473892,2805400,1544
2019-11-11,110.629997,110.860001,109.760002,110.449997,101.750237,3082700,1545
2019-11-12,110.220001,110.279999,107.910004,108.349998,99.815674,5429600,1546
2019-11-13,108.629997,109.230003,107.019997,108.580002,100.027557,3653900,1547
2019-11-14,110.709999,111.25,109.559998,111.110001,102.358284,5968400,1548
2019-11-15,112.050003,113.68,111.330002,113.209999,104.292847,5340300,1549
2019-11-18,113.830002,114.260002,111.860001,111.959999,103.141319,6898000,1550
2019-11-19,110.410004,111.099998,109.349998,110.849998,102.724304,7377500,1551
2019-11-20,122.32,127.199997,118.360001,126.43,117.162239,32365500,1552
2019-11-21,126.580002,127.970001,125.709999,127.650002,118.292801,10804300,1553
2019-11-22,127.949997,127.949997,126.279999,127.019997,117.708984,7537100,1554
2019-11-25,127.260002,127.489998,125.080002,125.190002,116.013123,8365300,1555
2019-11-26,125.260002,127.839996,125,126.889999,117.588516,7581400,1556
2019-11-27,127.150002,127.150002,125.760002,125.900002,116.671089,3430400,1557
2019-11-29,126,126.779999,124.949997,125.010002,115.846329,2660000,1558
2019-12-02,125.699997,126.199997,123.910004,123.980003,114.89183,4194400,1559
2019-12-03,122.599998,124.580002,122.330002,124.040001,114.947441,4237200,1560
2019-12-04,125.010002,125.529999,124.300003,124.519997,115.392242,3935200,1561
2019-12-05,125.059998,125.330002,123.650002,124.68,115.540527,2614100,1562
2019-12-06,125.169998,126.400002,124.860001,125.029999,115.864861,4305300,1563
2019-12-09,124.980003,127.18,124.900002,126.449997,117.180756,3508700,1564
2019-12-10,126.089996,126.57,125.32,125.769997,116.550606,3573800,1565
2019-12-11,125.400002,125.889999,124.730003,125.800003,116.578423,2816200,1566
2019-12-12,125.660004,127.860001,125.129997,127.519997,118.17234,3677400,1567
2019-12-13,126.720001,127.43,126.169998,127.220001,117.894333,2970000,1568
2019-12-16,127.790001,128,125.959999,125.959999,116.726692,4488100,1569
2019-12-17,126.470001,128.910004,126,128.380005,118.969292,5617300,1570
2019-12-18,128.509995,129.080002,127.75,128.080002,118.691284,3940200,1571
2019-12-19,127.720001,128.979996,127.370003,128.699997,119.265831,3292700,1572
2019-12-20,129.449997,130.240005,128.5,129.149994,119.682861,6224900,1573
2019-12-23,129.470001,129.539993,128.009995,128.339996,118.932205,4051800,1574
2019-12-24,128.899994,128.899994,127.949997,128.550003,119.126839,1643400,1575
2019-12-26,129.130005,129.399994,127.93,128.889999,119.441917,2197900,1576
2019-12-27,129,129.229996,128.229996,129.210007,119.738472,2233600,1577
2019-12-30,129,129.949997,128.410004,128.889999,119.441917,2546500,1578
2019-12-31,128.399994,128.970001,127.370003,128.210007,118.81176,4059800,1579
2020-01-02,128.740005,128.899994,125.260002,126.07,116.828629,5149800,1580
2020-01-03,124.660004,125.529999,123.93,124.760002,115.614655,5018500,1581
2020-01-06,123.970001,124.650002,123.220001,123.580002,114.521141,4226900,1582
2020-01-07,123,124.43,123,123.800003,114.725029,3641600,1583
2020-01-08,124.050003,125.25,123.339996,123.400002,114.354347,5731600,1584
2020-01-09,123.5,124.910004,122.660004,123.5,114.447006,5369700,1585
2020-01-10,124.709999,125.699997,124.050003,124.730003,115.586845,4678000,1586
2020-01-13,124.589996,124.68,122.93,123.870003,114.789902,3632800,1587
2020-01-14,123.599998,125.660004,123.440002,125.260002,116.078003,3291900,1588
2020-01-15,117.489998,119.400002,115.559998,117,108.42347,26743400,1589
2020-01-16,117.139999,117.32,115.830002,116.32,107.793327,9361600,1590
2020-01-17,116.489998,117.790001,116.169998,116.919998,108.349358,7303800,1591
2020-01-21,116.660004,116.660004,113.82,114.040001,105.680481,8188000,1592
2020-01-22,114.139999,115.080002,113.769997,113.900002,105.550735,5070600,1593
2020-01-23,113.529999,115.57,113.099998,115.529999,107.061241,4641500,1594
2020-01-24,116,116,113.639999,114.32,105.939941,4338900,1595
2020-01-27,112.949997,116.209999,112.57,115.779999,107.292915,6779200,1596
2020-01-28,116.150002,116.459999,115.43,115.440002,106.977837,3865100,1597
2020-01-29,115.779999,116.080002,114.25,114.269997,105.8936,5250600,1598
2020-01-30,113.769997,114.709999,112.889999,114.669998,106.264275,4466400,1599
2020-01-31,113.410004,113.790001,110.370003,110.739998,102.62236,6961900,1600
2020-02-03,111.139999,113.410004,111,112.510002,104.262619,5186000,1601
2020-02-04,113.639999,114.800003,113.199997,113.25,104.948372,3626000,1602
2020-02-05,114.010002,115.900002,113.849998,115.529999,107.061241,3636700,1603
2020-02-06,115.989998,116.379997,114.760002,115.139999,106.699837,4024800,1604
2020-02-07,115.019997,115.650002,114.459999,115.610001,107.135384,2970800,1605
2020-02-10,115.599998,117.239998,115.599998,116.980003,108.404968,3862000,1606
2020-02-11,117.07,117.139999,115.120003,116.690002,108.136215,3065100,1607
2020-02-12,116.660004,118.75,116.470001,118.110001,109.452118,3764800,1608
2020-02-13,117.839996,118.5,117.419998,118.279999,109.609657,2654900,1609
2020-02-14,118.300003,118.459999,116.300003,116.629997,108.08062,3289100,1610
2020-02-18,116.949997,117.870003,116.349998,117.830002,109.814095,3122500,1611
2020-02-19,117.690002,118.129997,117.050003,117.389999,109.404007,2866700,1612
2020-02-20,116.970001,118.290001,116.57,118.260002,110.214828,2659300,1613
2020-02-21,117.830002,118.879997,116.800003,117.010002,109.049858,3856500,1614
2020-02-24,114.480003,115.989998,113.120003,113.779999,106.039604,5304900,1615
2020-02-25,114.190002,115.150002,111.629997,111.720001,104.119736,5095900,1616
2020-02-26,112.18,112.709999,110.290001,110.660004,103.131844,4318300,1617
2020-02-27,108.379997,109.379997,105.540001,105.620003,98.434715,6713400,1618
2020-02-28,102.209999,104.199997,100.739998,103,95.992943,9174100,1619
2020-03-02,103.379997,109.440002,102.949997,109.059998,101.640678,9691100,1620
2020-03-03,112,112.199997,103.959999,105.839996,98.639732,10927400,1621
2020-03-04,107,108.07,104.669998,107.82,100.485054,6834800,1622
2020-03-05,105.639999,108.440002,105.25,105.970001,98.76091,5294900,1623
2020-03-06,104.160004,106.43,102.75,105.949997,98.742264,5370800,1624
2020-03-09,99.760002,107.68,99.760002,104.029999,96.952873,7346600,1625
2020-03-10,106.239998,109.589996,104.800003,108.330002,100.960358,7461000,1626
2020-03-11,106.029999,107.980003,103.419998,105.580002,98.397446,6102500,1627
2020-03-12,99.239998,101.529999,92.410004,92.620003,86.319115,10208800,1628
2020-03-13,96.650002,105.139999,92.529999,101.019997,94.147652,9267200,1629
2020-03-16,92.589996,99.940002,91.160004,93.790001,87.409515,6963700,1630
2020-03-17,95.120003,106.489998,95.059998,103.629997,96.580086,10586400,1631
2020-03-18,98.940002,108.349998,96.849998,102.82,95.825195,8845700,1632
2020-03-19,102.720001,107.120003,99.809998,100.5,93.663017,7414200,1633
2020-03-20,99.300003,102.480003,96.379997,97.400002,90.773933,8057200,1634
2020-03-23,96.550003,99.199997,93.809998,96.690002,90.112236,7104300,1635
2020-03-24,100.139999,101.650002,96,100.559998,93.718941,6498600,1636
2020-03-25,99.120003,99.330002,90.519997,91.040001,84.846588,12563200,1637
2020-03-26,91.389999,96.470001,91.209999,96.07,89.534401,7014000,1638
2020-03-27,94.489998,97.830002,92.93,94.739998,88.294876,4902800,1639
2020-03-30,96.18,97.769997,95.5,96.010002,89.478477,4485600,1640
2020-03-31,95.279999,96.779999,92.160004,92.970001,86.645294,6388400,1641
2020-04-01,91.639999,96.139999,91.290001,95.269997,88.788818,8581000,1642
2020-04-02,94.269997,95.669998,92.120003,94.360001,87.940727,5929200,1643
2020-04-03,93.529999,94.129997,90.169998,92.57,86.272507,6815300,1644
2020-04-06,93.220001,97.82,92.129997,97.510002,90.876442,7107800,1645
2020-04-07,98.75,101.660004,97.029999,98.260002,91.575417,6599300,1646
2020-04-08,100.349998,105.690002,100,104.629997,97.512054,7542900,1647
2020-04-09,102,104.830002,101.5,104.199997,97.111305,7069200,1648
2020-04-13,104.199997,105.370003,102.910004,104.68,97.558662,3235500,1649
2020-04-14,108.489998,109.910004,105.879997,108.379997,101.006935,5032300,1650
2020-04-15,108.760002,109,105.25,106.239998,99.012543,4225600,1651
2020-04-16,107,109.889999,106.650002,109.300003,101.86438,5950300,1652
2020-04-17,110.900002,114.07,108.43,113.419998,105.704071,7617500,1653
2020-04-20,112.5,112.5,108.720001,108.980003,101.566139,5329600,1654
2020-04-21,108.260002,108.260002,105.910004,106.900002,99.62764,4519700,1655
2020-04-22,108.190002,108.529999,106.419998,106.839996,99.571709,2954600,1656
2020-04-23,100.699997,105.5,100.5,103.860001,96.794434,16508000,1657
2020-04-24,104.5,108.449997,103.860001,107.82,100.485054,6088600,1658
2020-04-27,108.68,111.199997,108.510002,109.879997,102.4049,4340700,1659
2020-04-28,111.510002,113.879997,110.110001,112,104.380699,4904700,1660
2020-04-29,113.5,114.040001,110.110001,112.099998,104.473892,4929800,1661
2020-04-30,111.080002,111.199997,108.889999,109.739998,102.274429,4769600,1662
2020-05-01,108.849998,109.480003,106.099998,108.230003,100.867172,4590500,1663
2020-05-04,107.830002,112.029999,107.629997,111.709999,104.11042,4578300,1664
2020-05-05,111.699997,113.379997,110.470001,111.760002,104.157021,4201100,1665
2020-05-06,112.889999,115.620003,112.559998,113.580002,105.853195,4913900,1666
2020-05-07,114.760002,115.290001,113.099998,113.360001,105.648178,3689800,1667
2020-05-08,114.709999,116.830002,114.120003,115.830002,107.950134,4266900,1668
2020-05-11,116.82,120.739998,115.93,120.18,112.004211,5996300,1669
2020-05-12,121,122.949997,119.389999,119.389999,111.267952,4897000,1670
2020-05-13,119.449997,120.629997,118.139999,119.139999,111.034958,4677900,1671
2020-05-14,117.940002,120.830002,117.120003,119.940002,111.780548,5635600,1672
2020-05-15,120.349998,122.650002,119.800003,120.940002,112.712494,8354200,1673
2020-05-18,123.260002,125.550003,122.769997,125.199997,116.682693,6320900,1674
2020-05-19,125.110001,125.970001,122.769997,123.169998,115.399132,7914900,1675
2020-05-20,124.089996,124.910004,119.290001,119.629997,112.082458,12897000,1676
2020-05-21,119.629997,120.370003,117.639999,118.68,111.192421,7620700,1677
2020-05-22,118.830002,119.360001,117.18,117.489998,110.077484,4902900,1678
2020-05-26,118.800003,119.959999,114.809998,115.120003,107.85701,7274600,1679
2020-05-27,115.629997,117.449997,114.230003,117.410004,110.002525,8260300,1680
2020-05-28,117.959999,120.239998,117.459999,118.43,110.958191,6137300,1681
2020-05-29,118.739998,122.779999,118.160004,122.330002,114.612122,8705900,1682
